match_id,season,stage,date,country_name,league_name,venue,opponent_name,barca_goals,opponent_goals,barca_result,barca_points,barca_goal_difference,barca_possession,opponent_possession,has_possession_data,barca_shots_on,opponent_shots_on,barca_shots_off,opponent_shots_off,barca_total_shots,opponent_total_shots,barca_shot_accuracy,barca_corners,opponent_corners,barca_crosses,opponent_crosses,barca_fouls,opponent_fouls,barca_yellow_cards,opponent_yellow_cards,barca_red_cards,opponent_red_cards,barca_goal_events,opponent_goal_events
22429,2010/2011,23,12/02/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Sporting de Gijón,1,1,Draw,1,0,74.0,26.0,True,9.0,3.0,6.0,3.0,15.0,6.0,0.6,9.0,4.0,33.0,10.0,10.0,13.0,6.0,4.0,0.0,0.0,1.0,1.0
22438,2010/2011,24,20/02/2011 00:00,Spain,Spain LIGA BBVA,Home,Athletic Club de Bilbao,2,1,Win,3,1,74.0,26.0,True,4.0,4.0,13.0,1.0,17.0,5.0,0.23529411764705882,11.0,1.0,25.0,6.0,9.0,19.0,3.0,3.0,0.0,0.0,2.0,1.0
22448,2010/2011,25,26/02/2011 00:00,Spain,Spain LIGA BBVA,Away,RCD Mallorca,3,0,Win,3,3,72.0,28.0,True,2.0,5.0,2.0,5.0,4.0,10.0,0.5,2.0,5.0,17.0,15.0,9.0,13.0,0.0,1.0,0.0,0.0,3.0,0.0
22458,2010/2011,26,02/03/2011 00:00,Spain,Spain LIGA BBVA,Away,Valencia CF,1,0,Win,3,1,58.0,42.0,True,10.0,2.0,7.0,5.0,17.0,7.0,0.5882352941176471,4.0,9.0,9.0,15.0,6.0,14.0,2.0,4.0,0.0,0.0,1.0,1.0
22469,2010/2011,27,05/03/2011 00:00,Spain,Spain LIGA BBVA,Home,Real Zaragoza,1,0,Win,3,1,78.0,22.0,True,13.0,1.0,9.0,2.0,22.0,3.0,0.5909090909090909,13.0,2.0,33.0,3.0,9.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0
22480,2010/2011,28,13/03/2011 00:00,Spain,Spain LIGA BBVA,Away,Sevilla FC,1,1,Draw,1,0,67.0,33.0,True,6.0,3.0,4.0,6.0,10.0,9.0,0.6,4.0,0.0,13.0,8.0,8.0,15.0,2.0,5.0,0.0,0.0,2.0,1.0
22490,2010/2011,29,19/03/2011 00:00,Spain,Spain LIGA BBVA,Home,Getafe CF,2,1,Win,3,1,69.0,31.0,True,6.0,3.0,6.0,3.0,12.0,6.0,0.5,6.0,3.0,17.0,11.0,10.0,10.0,3.0,2.0,0.0,0.0,2.0,1.0
22499,2010/2011,3,19/09/2010 00:00,Spain,Spain LIGA BBVA,Away,Atlético Madrid,2,1,Win,3,1,69.0,31.0,True,10.0,5.0,3.0,2.0,13.0,7.0,0.7692307692307693,6.0,6.0,15.0,14.0,13.0,21.0,5.0,4.0,0.0,1.0,2.0,1.0
22510,2010/2011,30,02/04/2011 00:00,Spain,Spain LIGA BBVA,Away,Villarreal CF,1,0,Win,3,1,69.0,31.0,True,7.0,2.0,2.0,4.0,9.0,6.0,0.7777777777777778,8.0,3.0,18.0,5.0,14.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0
22521,2010/2011,31,09/04/2011 00:00,Spain,Spain LIGA BBVA,Home,UD Almería,3,1,Win,3,2,71.0,29.0,True,5.0,2.0,11.0,1.0,16.0,3.0,0.3125,8.0,4.0,18.0,9.0,9.0,9.0,3.0,3.0,0.0,0.0,3.0,1.0
22531,2010/2011,32,16/04/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Madrid CF,1,1,Draw,1,0,69.0,31.0,True,5.0,6.0,4.0,6.0,9.0,12.0,0.5555555555555556,0.0,8.0,3.0,13.0,14.0,19.0,5.0,2.0,0.0,1.0,1.0,1.0
22542,2010/2011,33,23/04/2011 00:00,Spain,Spain LIGA BBVA,Home,CA Osasuna,2,0,Win,3,2,70.0,30.0,True,4.0,5.0,5.0,5.0,9.0,10.0,0.4444444444444444,6.0,5.0,30.0,20.0,8.0,11.0,2.0,2.0,0.0,0.0,2.0,0.0
22552,2010/2011,34,30/04/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Sociedad,1,2,Loss,0,-1,72.0,28.0,True,5.0,4.0,3.0,2.0,8.0,6.0,0.625,5.0,5.0,15.0,17.0,12.0,15.0,1.0,2.0,0.0,0.0,1.0,2.0
22563,2010/2011,35,08/05/2011 00:00,Spain,Spain LIGA BBVA,Home,RCD Espanyol,2,0,Win,3,2,66.0,34.0,True,9.0,5.0,3.0,3.0,12.0,8.0,0.75,8.0,3.0,46.0,25.0,13.0,13.0,1.0,3.0,0.0,0.0,2.0,0.0
22573,2010/2011,36,11/05/2011 00:00,Spain,Spain LIGA BBVA,Away,Levante UD,1,1,Draw,1,0,74.0,26.0,True,2.0,4.0,7.0,2.0,9.0,6.0,0.2222222222222222,3.0,2.0,15.0,14.0,4.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0
22584,2010/2011,37,15/05/2011 00:00,Spain,Spain LIGA BBVA,Home,RC Deportivo de La Coruña,0,0,Draw,1,0,75.0,25.0,True,2.0,5.0,6.0,1.0,8.0,6.0,0.25,5.0,0.0,13.0,3.0,13.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0
22594,2010/2011,38,21/05/2011 00:00,Spain,Spain LIGA BBVA,Away,Málaga CF,3,1,Win,3,2,58.0,42.0,True,7.0,4.0,7.0,6.0,14.0,10.0,0.5,8.0,6.0,9.0,23.0,6.0,10.0,2.0,3.0,0.0,0.0,3.0,1.0
22599,2010/2011,4,22/09/2010 00:00,Spain,Spain LIGA BBVA,Home,Real Sporting de Gijón,1,0,Win,3,1,73.0,27.0,True,7.0,1.0,6.0,0.0,13.0,1.0,0.5384615384615384,6.0,4.0,9.0,4.0,9.0,9.0,2.0,5.0,0.0,0.0,1.0,0.0
22608,2010/2011,5,25/09/2010 00:00,Spain,Spain LIGA BBVA,Away,Athletic Club de Bilbao,3,1,Win,3,2,70.0,30.0,True,12.0,2.0,12.0,3.0,24.0,5.0,0.5,8.0,1.0,19.0,5.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0
22618,2010/2011,6,03/10/2010 00:00,Spain,Spain LIGA BBVA,Home,RCD Mallorca,1,1,Draw,1,0,75.0,25.0,True,9.0,4.0,10.0,3.0,19.0,7.0,0.47368421052631576,13.0,6.0,30.0,9.0,6.0,7.0,0.0,6.0,0.0,0.0,1.0,1.0
22628,2010/2011,7,16/10/2010 00:00,Spain,Spain LIGA BBVA,Home,Valencia CF,2,1,Win,3,1,55.0,45.0,True,10.0,2.0,4.0,3.0,14.0,5.0,0.7142857142857143,7.0,6.0,34.0,20.0,7.0,7.0,2.0,4.0,0.0,0.0,2.0,1.0
22639,2010/2011,8,23/10/2010 00:00,Spain,Spain LIGA BBVA,Away,Real Zaragoza,2,0,Win,3,2,69.0,31.0,True,10.0,3.0,7.0,0.0,17.0,3.0,0.5882352941176471,3.0,4.0,5.0,5.0,12.0,15.0,1.0,5.0,0.0,1.0,2.0,0.0
22649,2010/2011,9,30/10/2010 00:00,Spain,Spain LIGA BBVA,Home,Sevilla FC,5,0,Win,3,5,68.0,32.0,True,8.0,1.0,6.0,2.0,14.0,3.0,0.5714285714285714,11.0,1.0,23.0,7.0,11.0,10.0,1.0,3.0,0.0,0.0,5.0,0.0
22660,2011/2012,1,22/01/2012 00:00,Spain,Spain LIGA BBVA,Away,Málaga CF,4,1,Win,3,3,71.0,29.0,True,8.0,5.0,5.0,3.0,13.0,8.0,0.6153846153846154,2.0,5.0,11.0,7.0,13.0,12.0,0.0,1.0,0.0,0.0,4.0,1.0
22677,2011/2012,10,25/10/2011 00:00,Spain,Spain LIGA BBVA,Away,Granada CF,1,0,Win,3,1,72.0,28.0,True,7.0,1.0,9.0,1.0,16.0,2.0,0.4375,10.0,2.0,23.0,12.0,9.0,15.0,4.0,5.0,0.0,0.0,1.0,0.0
22687,2011/2012,11,29/10/2011 00:00,Spain,Spain LIGA BBVA,Home,RCD Mallorca,5,0,Win,3,5,67.0,33.0,True,7.0,0.0,6.0,3.0,13.0,3.0,0.5384615384615384,9.0,1.0,19.0,9.0,9.0,16.0,1.0,2.0,0.0,0.0,5.0,0.0
22695,2011/2012,12,06/11/2011 00:00,Spain,Spain LIGA BBVA,Away,Athletic Club de Bilbao,2,2,Draw,1,0,59.0,41.0,True,9.0,2.0,4.0,0.0,13.0,2.0,0.6923076923076923,5.0,3.0,14.0,12.0,12.0,24.0,1.0,4.0,0.0,0.0,2.0,2.0
22705,2011/2012,13,19/11/2011 00:00,Spain,Spain LIGA BBVA,Home,Real Zaragoza,4,0,Win,3,4,67.0,33.0,True,14.0,2.0,7.0,1.0,21.0,3.0,0.6666666666666666,6.0,1.0,18.0,6.0,17.0,17.0,2.0,3.0,0.0,0.0,4.0,0.0
22717,2011/2012,14,26/11/2011 00:00,Spain,Spain LIGA BBVA,Away,Getafe CF,0,1,Loss,0,-1,66.0,34.0,True,15.0,1.0,6.0,5.0,21.0,6.0,0.7142857142857143,13.0,2.0,25.0,3.0,5.0,14.0,3.0,4.0,0.0,0.0,0.0,1.0
22722,2011/2012,15,03/12/2011 00:00,Spain,Spain LIGA BBVA,Home,Levante UD,5,0,Win,3,5,70.0,30.0,True,7.0,4.0,8.0,1.0,15.0,5.0,0.4666666666666667,10.0,4.0,9.0,7.0,13.0,9.0,2.0,3.0,0.0,0.0,6.0,0.0
22737,2011/2012,16,10/12/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Madrid CF,3,1,Win,3,2,57.0,43.0,True,4.0,10.0,3.0,4.0,7.0,14.0,0.5714285714285714,5.0,3.0,7.0,9.0,14.0,18.0,3.0,4.0,0.0,0.0,3.0,1.0
22745,2011/2012,17,29/11/2011 00:00,Spain,Spain LIGA BBVA,Home,Rayo Vallecano,4,0,Win,3,4,59.0,41.0,True,3.0,6.0,6.0,4.0,9.0,10.0,0.3333333333333333,5.0,2.0,5.0,9.0,8.0,16.0,2.0,3.0,0.0,0.0,4.0,0.0
22752,2011/2012,18,08/01/2012 00:00,Spain,Spain LIGA BBVA,Away,RCD Espanyol,1,1,Draw,1,0,66.0,34.0,True,4.0,6.0,5.0,5.0,9.0,11.0,0.4444444444444444,4.0,4.0,4.0,6.0,7.0,15.0,1.0,7.0,0.0,0.0,1.0,1.0
22758,2011/2012,19,15/01/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Betis Balompié,4,2,Win,3,2,65.0,35.0,True,6.0,4.0,4.0,4.0,10.0,8.0,0.6,5.0,3.0,14.0,6.0,13.0,16.0,3.0,5.0,0.0,0.0,4.0,2.0
22771,2011/2012,2,29/08/2011 00:00,Spain,Spain LIGA BBVA,Home,Villarreal CF,5,0,Win,3,5,71.0,29.0,True,4.0,2.0,9.0,3.0,13.0,5.0,0.3076923076923077,12.0,0.0,15.0,3.0,9.0,10.0,3.0,3.0,0.0,0.0,5.0,0.0
22785,2011/2012,20,02/05/2012 00:00,Spain,Spain LIGA BBVA,Home,Málaga CF,4,1,Win,3,3,68.0,32.0,True,4.0,5.0,4.0,5.0,8.0,10.0,0.5,4.0,1.0,20.0,10.0,16.0,14.0,2.0,2.0,0.0,0.0,4.0,1.0
22797,2011/2012,21,28/01/2012 00:00,Spain,Spain LIGA BBVA,Away,Villarreal CF,0,0,Draw,1,0,68.0,32.0,True,4.0,2.0,8.0,1.0,12.0,3.0,0.3333333333333333,5.0,1.0,12.0,1.0,8.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0
22805,2011/2012,22,04/02/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Sociedad,2,1,Win,3,1,67.0,33.0,True,9.0,3.0,7.0,1.0,16.0,4.0,0.5625,5.0,3.0,12.0,4.0,6.0,12.0,0.0,2.0,0.0,0.0,2.0,1.0
22810,2011/2012,23,11/02/2012 00:00,Spain,Spain LIGA BBVA,Away,CA Osasuna,2,3,Loss,0,-1,75.0,25.0,True,14.0,2.0,3.0,2.0,17.0,4.0,0.8235294117647058,12.0,3.0,24.0,8.0,5.0,11.0,6.0,2.0,0.0,0.0,2.0,3.0
22827,2011/2012,24,19/02/2012 00:00,Spain,Spain LIGA BBVA,Home,Valencia CF,5,1,Win,3,4,64.0,36.0,True,14.0,2.0,12.0,0.0,26.0,2.0,0.5384615384615384,11.0,1.0,16.0,3.0,6.0,14.0,0.0,3.0,0.0,0.0,5.0,1.0
22832,2011/2012,25,26/02/2012 00:00,Spain,Spain LIGA BBVA,Away,Atlético Madrid,2,1,Win,3,1,71.0,29.0,True,3.0,7.0,5.0,2.0,8.0,9.0,0.375,2.0,6.0,13.0,13.0,13.0,20.0,5.0,8.0,0.0,0.0,3.0,1.0
22844,2011/2012,26,03/03/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Sporting de Gijón,3,1,Win,3,2,75.0,25.0,True,6.0,2.0,5.0,1.0,11.0,3.0,0.5454545454545454,13.0,1.0,20.0,4.0,11.0,21.0,4.0,8.0,1.0,0.0,3.0,1.0
22857,2011/2012,27,11/03/2012 00:00,Spain,Spain LIGA BBVA,Away,Racing Santander,2,0,Win,3,2,72.0,28.0,True,8.0,1.0,11.0,0.0,19.0,1.0,0.42105263157894735,6.0,3.0,9.0,4.0,10.0,17.0,0.0,6.0,0.0,0.0,2.0,0.0
22864,2011/2012,28,17/03/2012 00:00,Spain,Spain LIGA BBVA,Away,Sevilla FC,2,0,Win,3,2,59.0,41.0,True,13.0,4.0,3.0,7.0,16.0,11.0,0.8125,4.0,7.0,9.0,15.0,10.0,13.0,3.0,3.0,0.0,0.0,2.0,0.0
22877,2011/2012,29,20/03/2012 00:00,Spain,Spain LIGA BBVA,Home,Granada CF,5,3,Win,3,2,71.0,29.0,True,7.0,1.0,7.0,2.0,14.0,3.0,0.5,3.0,2.0,11.0,4.0,8.0,14.0,3.0,7.0,0.0,0.0,5.0,3.0
22880,2011/2012,3,10/09/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Sociedad,2,2,Draw,1,0,69.0,31.0,True,6.0,3.0,2.0,5.0,8.0,8.0,0.75,4.0,5.0,6.0,8.0,14.0,9.0,2.0,1.0,0.0,0.0,2.0,2.0
22897,2011/2012,30,24/03/2012 00:00,Spain,Spain LIGA BBVA,Away,RCD Mallorca,2,0,Win,3,2,59.0,41.0,True,6.0,3.0,7.0,4.0,13.0,7.0,0.46153846153846156,6.0,5.0,5.0,10.0,5.0,19.0,2.0,2.0,0.0,0.0,2.0,0.0
22905,2011/2012,31,31/03/2012 00:00,Spain,Spain LIGA BBVA,Home,Athletic Club de Bilbao,2,0,Win,3,2,56.0,44.0,True,13.0,1.0,6.0,2.0,19.0,3.0,0.6842105263157895,10.0,3.0,14.0,3.0,6.0,10.0,1.0,3.0,0.0,0.0,2.0,0.0
22913,2011/2012,32,07/04/2012 00:00,Spain,Spain LIGA BBVA,Away,Real Zaragoza,4,1,Win,3,3,73.0,27.0,True,10.0,4.0,3.0,4.0,13.0,8.0,0.7692307692307693,9.0,2.0,23.0,10.0,7.0,19.0,5.0,5.0,0.0,0.0,4.0,2.0
22927,2011/2012,33,10/04/2012 00:00,Spain,Spain LIGA BBVA,Home,Getafe CF,4,0,Win,3,4,73.0,27.0,True,10.0,0.0,4.0,3.0,14.0,3.0,0.7142857142857143,13.0,5.0,26.0,7.0,8.0,10.0,1.0,1.0,0.0,0.0,4.0,0.0
22937,2011/2012,34,14/04/2012 00:00,Spain,Spain LIGA BBVA,Away,Levante UD,2,1,Win,3,1,71.0,29.0,True,10.0,2.0,5.0,2.0,15.0,4.0,0.6666666666666666,4.0,1.0,16.0,5.0,8.0,15.0,2.0,5.0,0.0,0.0,2.0,1.0
22940,2011/2012,35,21/04/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Madrid CF,1,2,Loss,0,-1,66.0,34.0,True,4.0,5.0,7.0,8.0,11.0,13.0,0.36363636363636365,4.0,7.0,14.0,10.0,12.0,16.0,2.0,4.0,0.0,0.0,1.0,2.0
22950,2011/2012,36,29/04/2012 00:00,Spain,Spain LIGA BBVA,Away,Rayo Vallecano,7,0,Win,3,7,73.0,27.0,True,7.0,4.0,5.0,4.0,12.0,8.0,0.5833333333333334,9.0,7.0,25.0,10.0,7.0,20.0,1.0,4.0,0.0,0.0,7.0,0.0
22963,2011/2012,37,05/05/2012 00:00,Spain,Spain LIGA BBVA,Home,RCD Espanyol,4,0,Win,3,4,66.0,34.0,True,5.0,5.0,4.0,5.0,9.0,10.0,0.5555555555555556,5.0,3.0,9.0,3.0,13.0,21.0,4.0,5.0,0.0,0.0,4.0,0.0
22973,2011/2012,38,12/05/2012 00:00,Spain,Spain LIGA BBVA,Away,Real Betis Balompié,2,2,Draw,1,0,61.0,39.0,True,6.0,3.0,3.0,1.0,9.0,4.0,0.6666666666666666,7.0,2.0,14.0,9.0,7.0,15.0,1.0,2.0,0.0,0.0,2.0,2.0
22985,2011/2012,4,17/09/2011 00:00,Spain,Spain LIGA BBVA,Home,CA Osasuna,8,0,Win,3,8,83.0,17.0,True,7.0,3.0,3.0,2.0,10.0,5.0,0.7,7.0,3.0,5.0,6.0,6.0,13.0,1.0,6.0,0.0,0.0,7.0,1.0
22997,2011/2012,5,21/09/2011 00:00,Spain,Spain LIGA BBVA,Away,Valencia CF,2,2,Draw,1,0,56.0,44.0,True,4.0,2.0,2.0,5.0,6.0,7.0,0.6666666666666666,2.0,3.0,45.0,19.0,6.0,13.0,1.0,4.0,0.0,1.0,3.0,1.0
23007,2011/2012,6,24/09/2011 00:00,Spain,Spain LIGA BBVA,Home,Atlético Madrid,5,0,Win,3,5,67.0,33.0,True,8.0,3.0,6.0,4.0,14.0,7.0,0.5714285714285714,8.0,1.0,10.0,3.0,16.0,15.0,1.0,1.0,0.0,0.0,4.0,1.0
23014,2011/2012,7,02/10/2011 00:00,Spain,Spain LIGA BBVA,Away,Real Sporting de Gijón,1,0,Win,3,1,74.0,26.0,True,6.0,3.0,8.0,2.0,14.0,5.0,0.42857142857142855,5.0,4.0,6.0,8.0,5.0,15.0,2.0,2.0,0.0,0.0,1.0,0.0
23022,2011/2012,8,15/10/2011 00:00,Spain,Spain LIGA BBVA,Home,Racing Santander,3,0,Win,3,3,76.0,24.0,True,6.0,3.0,10.0,0.0,16.0,3.0,0.375,6.0,0.0,13.0,6.0,5.0,15.0,0.0,2.0,0.0,0.0,3.0,0.0
23034,2011/2012,9,22/10/2011 00:00,Spain,Spain LIGA BBVA,Home,Sevilla FC,0,0,Draw,1,0,75.0,25.0,True,11.0,3.0,9.0,2.0,20.0,5.0,0.55,13.0,3.0,28.0,7.0,7.0,6.0,3.0,7.0,0.0,1.0,1.0,0.0
23040,2012/2013,1,19/08/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Sociedad,5,1,Win,3,4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0
23057,2012/2013,10,03/11/2012 00:00,Spain,Spain LIGA BBVA,Home,RC Celta de Vigo,3,1,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0
23066,2012/2013,11,11/11/2012 00:00,Spain,Spain LIGA BBVA,Away,RCD Mallorca,4,2,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
23076,2012/2013,12,17/11/2012 00:00,Spain,Spain LIGA BBVA,Home,Real Zaragoza,3,1,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
23085,2012/2013,13,25/11/2012 00:00,Spain,Spain LIGA BBVA,Away,Levante UD,4,0,Win,3,4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
23095,2012/2013,14,01/12/2012 00:00,Spain,Spain LIGA BBVA,Home,Athletic Club de Bilbao,5,1,Win,3,4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0
23104,2012/2013,15,09/12/2012 00:00,Spain,Spain LIGA BBVA,Away,Real Betis Balompié,2,1,Win,3,1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0
23110,2012/2013,16,16/12/2012 00:00,Spain,Spain LIGA BBVA,Home,Atlético Madrid,4,1,Win,3,3,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0
23123,2012/2013,17,22/12/2012 00:00,Spain,Spain LIGA BBVA,Away,Real Valladolid,3,1,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0
23133,2012/2013,18,06/01/2013 00:00,Spain,Spain LIGA BBVA,Home,RCD Espanyol,4,0,Win,3,4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
23142,2012/2013,19,13/01/2013 00:00,Spain,Spain LIGA BBVA,Away,Málaga CF,3,1,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0
23154,2012/2013,2,26/08/2012 00:00,Spain,Spain LIGA BBVA,Away,CA Osasuna,2,1,Win,3,1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,1.0
23163,2012/2013,20,19/01/2013 00:00,Spain,Spain LIGA BBVA,Away,Real Sociedad,2,3,Loss,0,-1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0
23174,2012/2013,21,27/01/2013 00:00,Spain,Spain LIGA BBVA,Home,CA Osasuna,5,1,Win,3,4,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0
23184,2012/2013,22,03/02/2013 00:00,Spain,Spain LIGA BBVA,Away,Valencia CF,1,1,Draw,1,0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0
23195,2012/2013,23,10/02/2013 00:00,Spain,Spain LIGA BBVA,Home,Getafe CF,6,1,Win,3,5,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0
23205,2012/2013,24,16/02/2013 00:00,Spain,Spain LIGA BBVA,Away,Granada CF,2,1,Win,3,1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
23216,2012/2013,25,23/02/2013 00:00,Spain,Spain LIGA BBVA,Home,Sevilla FC,2,1,Win,3,1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
23226,2012/2013,26,02/03/2013 00:00,Spain,Spain LIGA BBVA,Away,Real Madrid CF,1,2,Loss,0,-1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,2.0
23237,2012/2013,27,09/03/2013 00:00,Spain,Spain LIGA BBVA,Home,RC Deportivo de La Coruña,2,0,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
23247,2012/2013,28,17/03/2013 00:00,Spain,Spain LIGA BBVA,Home,Rayo Vallecano,3,1,Win,3,2,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0
23257,2012/2013,29,30/03/2013 00:00,Spain,Spain LIGA BBVA,Away,RC Celta de Vigo,2,2,Draw,1,0,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,2.0
23264,2012/2013,3,02/09/2012 00:00,Spain,Spain LIGA BBVA,Home,Valencia CF,1,0,Win,3,1,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
23276,2012/2013,30,06/04/2013 00:00,Spain,Spain LIGA BBVA,Home,RCD Mallorca,5,0,Win,3,5,,,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
