id,match_id,homepos,awaypos,elapsed,elapsed_plus
5211564,13029,56,44,45,
5212039,13029,59,41,64,
5212268,13029,62,38,90,
5214644,13030,51,49,23,
5215240,13030,48,52,45,1
5216128,13030,54,46,70,
5216528,13030,44,56,88,
5218430,13031,60,40,22,
5218560,13031,56,44,44,
5218773,13031,55,45,68,
5218912,13031,55,45,89,
5213300,13032,58,42,22,
5213451,13032,58,42,45,1
5213679,13032,56,44,68,
5213828,13032,53,47,90,1
5214627,13033,52,48,22,
5215159,13033,66,34,44,
5216087,13033,44,56,69,
5216513,13033,41,59,88,
5235123,13034,68,32,23,
5235494,13034,63,37,42,
5236181,13034,63,37,67,
5236637,13034,63,37,89,
5235099,13035,53,47,25,
5235430,13035,45,55,42,
5236178,13035,46,54,70,
5236504,13035,44,56,89,
5231700,13036,72,28,23,
5232223,13036,63,37,44,
5232816,13036,69,31,64,
5233094,13036,68,32,90,
5235048,13037,61,39,21,
5235471,13037,57,43,44,
5236107,13037,55,45,65,
5236518,13037,58,42,89,
5238523,13038,38,62,23,
5238723,13038,45,55,45,
5238991,13038,45,55,67,
5239118,13038,49,51,90,
5233862,13039,32,68,24,
5233975,13039,34,66,42,
5234235,13039,40,60,69,
5234364,13039,37,63,87,
5235050,13040,47,53,20,
5235530,13040,43,57,45,
5236239,13040,36,64,70,
5236587,13040,34,66,89,
5227083,13041,49,51,25,
5227368,13041,49,51,45,3
5227821,13041,51,49,66,
5228272,13041,50,50,90,4
5235069,13042,53,47,22,
5235489,13042,50,50,43,
5236165,13042,45,55,68,
5236183,13042,45,55,69,
5236600,13042,43,57,90,1
5229110,13043,50,50,20,
5229429,13043,54,46,44,
5229763,13043,49,51,62,
5230146,13043,46,54,90,1
5246875,13044,39,61,25,
5247404,13044,47,53,45,
5248176,13044,43,57,71,
5248730,13044,48,52,90,
5244668,13045,57,43,25,
5244909,13045,53,47,44,
5245440,13045,44,56,69,
5245677,13045,42,58,88,
5246807,13046,76,24,23,
5247361,13046,70,30,43,
5248669,13046,67,33,66,
5248880,13046,69,31,90,1
5246781,13047,70,30,23,
5247377,13047,72,28,45,
5248135,13047,65,35,62,
5248708,13047,62,38,90,
5246748,13048,66,34,22,
5247409,13048,61,39,45,1
5248075,13048,53,47,68,
5246879,13049,40,60,24,
5247410,13049,38,62,44,
5248182,13049,41,59,69,
5248783,13049,40,60,90,
5246738,13050,41,59,22,
5247358,13050,41,59,45,
5248078,13050,41,59,67,
5248734,13050,41,59,90,
5242168,13051,33,67,24,
5242600,13051,35,65,44,
5243302,13051,48,52,70,
5243790,13051,46,54,90,1
5246809,13052,52,48,23,
5247391,13052,50,50,45,
5248116,13052,48,52,68,
5248718,13052,47,53,90,
5246935,13053,68,32,25,
5247379,13053,64,36,45,
5248178,13053,62,38,72,
5248604,13053,62,38,88,
5264229,13054,82,18,23,
5264796,13054,77,23,45,1
5266010,13054,74,26,90,3
5264176,13055,44,56,23,
5264714,13055,43,57,45,1
5265791,13055,45,55,67,
5265965,13055,52,48,90,1
5267077,13056,56,44,23,
5267425,13056,54,46,45,
5267751,13056,50,50,66,
5267977,13056,49,51,90,1
5257214,13057,33,67,22,
5257572,13057,36,64,45,
5258071,13057,42,58,68,
5258473,13057,48,52,90,1
5262572,13058,30,70,25,
5262754,13058,33,67,44,
5263054,13058,28,72,71,
5263288,13058,30,70,90,1
5264202,13059,40,60,24,
5264720,13059,37,63,45,
5265509,13059,36,64,71,
5265817,13059,34,66,88,
5260067,13060,52,48,26,
5260472,13060,55,45,45,
5261079,13060,55,45,69,
5261282,13060,51,49,90,
5264161,13061,62,38,22,
5264811,13061,60,40,45,1
5265461,13061,59,41,68,
5265940,13061,64,36,90,6
5268328,13062,70,30,26,
5268430,13062,67,33,45,2
5268659,13062,61,39,69,
5268777,13062,58,42,90,
5264193,13063,54,46,23,
5264724,13063,61,39,45,1
5265539,13063,59,41,69,
5265917,13063,63,37,90,
5291250,13064,59,41,20,
5291625,13064,54,46,43,
5292310,13064,56,44,67,
5292653,13064,54,46,90,
5291328,13065,48,52,24,
5291679,13065,54,46,44,
5292287,13065,51,49,65,
5292691,13065,53,47,90,2
5280409,13066,70,30,24,
5280740,13066,71,29,44,
5281563,13066,70,30,67,
5282445,13066,70,30,90,6
5289646,13067,50,50,20,
5289850,13067,47,53,43,
5290241,13067,55,45,69,
5290470,13067,58,42,90,
5275984,13068,65,35,27,
5276054,13068,67,33,45,1
5276220,13068,67,33,68,
5276319,13068,55,45,87,
5295181,13069,60,40,23,
5295290,13069,64,36,45,1
5295470,13069,64,36,68,
5295615,13069,62,38,90,4
5286969,13070,46,54,22,
5287510,13070,45,55,45,
5288113,13070,46,54,68,
5277735,13071,32,68,23,
5277934,13071,26,74,45,
5278317,13071,26,74,67,
5278482,13071,26,74,88,
5284069,13072,36,64,26,
5284394,13072,49,51,43,
5284935,13072,42,58,68,
5285377,13072,43,57,90,2
5291299,13073,43,57,24,
5291759,13073,44,56,45,5
5292401,13073,50,50,67,
5292777,13073,52,48,90,4
5316200,13074,57,43,23,
5316570,13074,56,44,45,
5317131,13074,58,42,63,
5317524,13074,59,41,90,
5310522,13075,47,53,25,
5310787,13075,46,54,44,
5311128,13075,47,53,70,
5311377,13075,49,51,90,
5316169,13076,43,57,21,
5316528,13076,42,58,44,
5317134,13076,46,54,65,
5317461,13076,48,52,88,
5316239,13077,54,46,23,
5316556,13077,51,49,43,
5317287,13077,49,51,69,
5317563,13077,48,52,89,
5305948,13078,47,53,20,
5306125,13078,45,55,41,
5306617,13078,41,59,67,
5306741,13078,40,60,90,
5318592,13079,44,56,22,
5318951,13079,38,62,43,
5319455,13079,35,65,66,
5319749,13079,34,66,90,
5322269,13080,69,31,25,
5322334,13080,62,38,45,2
5322401,13080,68,32,68,
5322445,13080,65,35,90,1
5320080,13081,62,38,23,
5320193,13081,65,35,43,
5320413,13081,62,38,69,
5320496,13081,61,39,87,
5312710,13082,40,60,26,
5313027,13082,44,56,44,
5313493,13082,45,55,67,
5313686,13082,44,56,90,
5316174,13083,60,40,22,
5316550,13083,64,36,45,
5317265,13083,65,35,71,
5317484,13083,57,43,88,
5340562,13084,43,57,20,
5340947,13084,35,65,40,
5341723,13084,42,58,65,
5342309,13084,43,57,90,1
5339050,13085,59,41,25,
5339238,13085,45,55,43,
5339583,13085,50,50,67,
5339838,13085,47,53,90,
5340590,13086,54,46,25,
5340969,13086,53,47,44,
5341821,13086,56,44,71,
5342834,13086,56,44,89,
5340522,13087,47,53,20,
5341027,13087,51,49,45,
5341815,13087,50,50,71,
5342243,13087,48,52,90,
5340561,13088,68,32,22,
5340983,13088,61,39,43,
5341768,13088,55,45,69,
5342181,13088,53,47,87,
5345253,13089,48,52,23,
5345397,13089,50,50,45,
5345636,13089,54,46,66,
5345790,13089,49,51,90,
5347157,13090,48,52,25,
5347198,13090,52,48,45,1
5347277,13090,51,49,70,
5334440,13091,41,59,26,
5334792,13091,46,54,45,3
5335233,13091,45,55,67,
5335665,13091,48,52,90,4
5346447,13092,63,37,22,
5346619,13092,56,44,44,
5346847,13092,57,43,67,
5347016,13092,59,41,90,
5337032,13093,61,39,25,
5337453,13093,64,36,45,
5337909,13093,59,41,67,
5338151,13093,55,45,90,1
5369345,13094,68,32,25,
5369875,13094,61,39,44,
5370884,13094,65,35,67,
5371366,13094,67,33,89,
5365111,13095,80,20,22,
5365506,13095,74,26,45,
5365919,13095,69,31,68,
5366103,13095,69,31,89,
5369220,13096,56,44,22,
5370785,13096,51,49,68,
5371337,13096,46,54,90,2
5357845,13097,61,39,23,
5357982,13097,53,47,45,1
5358193,13097,49,51,69,
5358293,13097,51,49,90,2
5369293,13098,24,76,25,
5369814,13098,32,68,44,
5370875,13098,38,62,67,
5371303,13098,40,60,90,
5367230,13099,43,57,24,
5367436,13099,43,57,44,
5367797,13099,36,64,66,
5368112,13099,37,63,90,1
5369238,13100,54,46,24,
5369722,13100,50,50,42,
5370722,13100,53,47,67,
5371211,13100,54,46,89,
5374003,13101,70,30,25,
5374116,13101,65,35,44,
5374484,13101,63,37,89,
5362993,13102,48,52,22,
5363260,13102,40,60,45,
5363630,13102,44,56,67,
5363875,13102,47,53,90,
5369249,13103,58,42,24,
5369821,13103,49,51,45,
5370702,13103,44,56,65,
5371271,13103,43,57,90,
5402359,13104,52,48,24,
5402557,13104,52,48,45,
5402880,13104,54,46,65,
5403152,13104,51,49,90,
5393640,13105,67,33,23,
5394112,13105,60,40,43,
5394727,13105,61,39,66,
5394931,13105,55,45,90,
5398092,13106,40,60,25,
5398429,13106,43,57,43,
5399250,13106,43,57,70,
5399588,13106,44,56,87,
5398076,13107,56,44,23,
5398508,13107,63,37,45,1
5399192,13107,68,32,67,
5399616,13107,63,37,89,
5396679,13108,46,54,24,
5396816,13108,47,53,43,
5397164,13108,45,55,70,
5397382,13108,43,57,89,
5402363,13109,29,71,25,
5402558,13109,31,69,45,
5402992,13109,36,64,78,
5403127,13109,34,66,90,
5398054,13110,39,61,23,
5398437,13110,39,61,44,
5399076,13110,40,60,67,
5399506,13110,42,58,89,
5391138,13111,63,37,22,
5391424,13111,51,49,45,
5391756,13111,58,42,68,
5392030,13111,60,40,90,2
5386409,13112,54,46,21,
5386616,13112,60,40,43,
5387119,13112,57,43,67,
5387304,13112,53,47,89,
5398068,13113,51,49,24,
5398443,13113,51,49,44,
5399065,13113,56,44,64,
5399552,13113,53,47,89,
4767639,13114,52,48,26,
4767948,13114,47,53,45,
4768683,13114,44,56,65,
4769156,13114,42,58,90,
4760612,13115,56,44,23,
4760999,13115,59,41,45,1
4761476,13115,56,44,68,
4761910,13115,49,51,90,1
4760631,13116,35,65,27,
4760977,13116,36,64,45,3
4761417,13116,40,60,66,
4761906,13116,43,57,90,4
4765657,13117,65,35,23,
4765838,13117,56,44,43,
4766306,13117,53,47,64,
4766604,13117,48,52,86,
4772194,13118,63,37,25,
4772361,13118,58,42,45,1
4772601,13118,57,43,63,
4772769,13118,51,49,90,6
4763384,13119,67,33,25,
4763733,13119,65,35,43,
4764263,13119,70,30,68,
4764480,13119,71,29,89,
4770668,13120,64,36,21,
4771072,13120,64,36,45,
4771457,13120,63,37,63,
4771731,13120,63,37,88,
4767571,13121,66,34,22,
4767896,13121,65,35,43,
4768787,13121,64,36,69,
4769135,13121,65,35,89,
4774880,13122,58,42,22,
4775075,13122,57,43,45,
4775433,13122,57,43,68,
4775568,13122,56,44,90,
4767588,13123,56,44,22,
4767971,13123,55,45,45,
4768693,13123,63,37,67,
4769111,13123,61,39,90,
5425140,13124,47,53,23,
5425318,13124,44,56,44,
5425623,13124,40,60,66,
5425814,13124,43,57,89,
5426866,13125,57,43,25,
5427369,13125,59,41,45,
5428230,13125,56,44,71,
5428543,13125,64,36,89,
5426789,13126,59,41,22,
5427332,13126,63,37,44,
5428202,13126,64,36,69,
5428580,13126,65,35,90,
5426799,13127,31,69,24,
5427326,13127,28,72,45,1
5428140,13127,35,65,66,
5428535,13127,31,69,90,
5429919,13128,68,32,26,
5430216,13128,64,36,43,
5430630,13128,64,36,70,
5430786,13128,68,32,89,
5422827,13129,56,44,26,
5423135,13129,57,43,43,
5423668,13129,58,42,66,
5423934,13129,60,40,89,
5426772,13130,43,57,21,
5427353,13130,41,59,45,
5428195,13130,41,59,70,
5428550,13130,42,58,90,
5431128,13131,48,52,25,
5431236,13131,52,48,42,
5431545,13131,53,47,70,
5431658,13131,58,42,87,
5419902,13132,56,44,24,
5420309,13132,55,45,45,1
5420871,13132,51,49,71,
5421174,13132,51,49,89,
5426814,13133,58,42,24,
5427284,13133,57,43,44,
5428130,13133,60,40,65,
5428538,13133,62,38,90,
5452171,13134,48,52,22,
5452617,13134,47,53,44,
5453176,13134,46,54,67,
5453423,13134,45,55,89,
5456021,13135,51,49,25,
5456390,13135,56,44,45,
5457194,13135,53,47,65,
5462462,13136,57,43,25,
5462587,13136,55,45,45,
5462876,13136,57,43,79,
5462921,13136,61,39,90,1
5455926,13137,54,46,22,
5456408,13137,56,44,45,
5457292,13137,53,47,67,
5457751,13137,48,52,90,
5454339,13138,41,59,28,
5454471,13138,42,58,43,
5454830,13138,32,68,70,
5455004,13138,44,56,88,
5455986,13139,53,47,25,
5456393,13139,53,47,44,
5457346,13139,52,48,70,
5457757,13139,51,49,90,
5455953,13140,36,64,23,
5456432,13140,37,63,45,1
5457284,13140,40,60,68,
5457754,13140,42,58,90,1
5455962,13141,60,40,22,
5456428,13141,58,42,44,
5457339,13141,57,43,68,
5457761,13141,54,46,89,
5449503,13142,33,67,24,
5449777,13142,35,65,44,
5450302,13142,36,64,68,
5450762,13142,42,58,90,2
5460451,13143,65,35,23,
5460571,13143,67,33,43,
5460816,13143,63,37,66,
5460955,13143,58,42,88,
5481105,13144,48,52,23,
5481449,13144,48,52,44,
5482104,13144,43,57,69,
5482370,13144,44,56,88,
5487208,13145,67,33,25,
5487327,13145,67,33,45,3
5487541,13145,65,35,67,
5487630,13145,65,35,90,4
5474872,13146,66,34,20,
5475281,13146,65,35,45,
5475873,13146,65,35,65,
5476315,13146,65,35,90,
5479581,13147,37,63,22,
5479760,13147,40,60,44,
5480087,13147,41,59,66,
5480314,13147,40,60,90,
5474921,13148,54,46,23,
5475284,13148,56,44,44,
5475810,13148,59,41,62,
5476281,13148,61,39,89,
5481116,13149,59,41,22,
5481480,13149,55,45,44,
5482155,13149,64,36,66,
5470780,13150,35,65,24,
5471098,13150,40,60,45,
5472159,13150,37,63,70,
5472835,13150,36,64,89,
5477921,13151,48,52,23,
5478348,13151,44,56,44,
5478802,13151,45,55,64,
5479016,13151,43,57,90,1
5485145,13152,45,55,23,
5485287,13152,27,73,45,1
5485518,13152,29,71,68,
5485661,13152,32,68,90,5
5481106,13153,45,55,22,
5481432,13153,54,46,42,
5482142,13153,55,45,69,
5482436,13153,52,48,90,
5506079,13154,44,56,25,
5506531,13154,44,56,45,
5507378,13154,43,57,66,
5507817,13154,46,54,89,
5509278,13155,54,46,23,
5509646,13155,50,50,45,
5510147,13155,51,49,66,
5510536,13155,47,53,90,1
5506082,13156,56,44,24,
5506572,13156,57,43,44,
5507508,13156,57,43,69,
5507966,13156,57,43,90,1
5499518,13157,48,52,20,
5499920,13157,39,61,45,
5500441,13157,48,52,66,
5500836,13157,49,51,90,
5510855,13158,33,67,23,
5510980,13158,37,63,45,1
5511203,13158,38,62,68,
5511335,13158,43,57,90,2
5502192,13159,31,69,24,
5502615,13159,36,64,43,
5503172,13159,37,63,69,
5503344,13159,36,64,90,1
5506004,13160,77,23,20,
5506533,13160,69,31,45,
5507388,13160,68,32,65,
5507901,13160,63,37,90,
5504106,13161,40,60,24,
5504332,13161,39,61,45,
5504726,13161,37,63,68,
5505191,13161,39,61,89,
5506081,13162,62,38,23,
5506604,13162,57,43,45,
5507481,13162,54,46,68,
5507941,13162,52,48,90,
5495945,13163,59,41,25,
5496300,13163,57,43,45,
5497202,13163,55,45,65,
5497954,13163,53,47,90,
5520239,13164,48,52,22,
5521232,13164,48,52,43,
5522449,13164,49,51,67,
5523429,13164,51,49,90,
5515856,13165,65,35,25,
5516076,13165,54,46,43,
5516541,13165,64,36,64,
5516865,13165,55,45,88,
5525758,13166,81,19,22,
5525978,13166,79,21,45,
5526354,13166,76,24,70,
5526523,13166,76,24,90,
5520392,13167,24,76,23,
5521454,13167,28,72,45,2
5522582,13167,30,70,68,
5523498,13167,38,62,90,
5520348,13168,52,48,22,
5521397,13168,56,44,45,
5522707,13168,56,44,67,
5523612,13168,63,37,90,
5520171,13169,66,34,22,
5521272,13169,62,38,45,
5522402,13169,60,40,67,
5523423,13169,59,41,90,1
5520124,13170,44,56,18,
5521268,13170,34,66,43,
5522287,13170,38,62,59,
5523629,13170,37,63,90,
5520225,13171,40,60,22,
5521278,13171,46,54,44,
5522636,13171,53,47,69,
5523522,13171,56,44,90,
5518029,13172,56,44,22,
5518315,13172,58,42,45,2
5518643,13172,60,40,65,
5519021,13172,64,36,90,1
5520316,13173,49,51,23,
5521355,13173,47,53,45,
5522566,13173,49,51,67,
5523649,13173,51,49,90,3
5536672,13174,52,48,30,
5537016,13174,53,47,45,1
5538499,13174,44,56,90,4
5543117,13175,37,63,28,
5543217,13175,38,62,44,
5543392,13175,44,56,71,
5543553,13175,44,56,89,
5536523,13176,51,49,21,
5536943,13176,43,57,42,
5537596,13176,43,57,66,
5538083,13176,40,60,90,
5540834,13177,45,55,23,
5540908,13177,48,52,43,
5541147,13177,52,48,68,
5541302,13177,55,45,90,
5536596,13178,44,56,24,
5537048,13178,42,58,45,
5537634,13178,42,58,67,
5538102,13178,44,56,90,
5542627,13179,35,65,26,
5542693,13179,44,56,44,
5542813,13179,40,60,68,
5542907,13179,42,58,88,
5542211,13180,54,46,23,
5542301,13180,55,45,45,
5542423,13180,46,54,67,
5542518,13180,48,52,90,1
5535141,13181,47,53,24,
5535338,13181,47,53,45,3
5535694,13181,51,49,69,
5535933,13181,54,46,90,4
5536547,13182,42,58,23,
5536972,13182,42,58,44,
5537616,13182,44,56,67,
5538078,13182,48,52,89,
5533786,13183,65,35,25,
5533907,13183,62,38,45,
5534147,13183,63,37,65,
5534332,13183,60,40,90,
5569272,13184,52,48,23,
5569522,13184,50,50,45,
5569828,13184,56,44,66,
5569982,13184,59,41,90,4
5562618,13185,60,40,27,
5563045,13185,57,43,43,
5564494,13185,57,43,70,
5564864,13185,55,45,87,
5560407,13186,78,22,22,
5560589,13186,74,26,45,
5560929,13186,72,28,68,
5561081,13186,71,29,90,
5559291,13187,55,45,24,
5559395,13187,43,57,45,
5559590,13187,43,57,66,
5559783,13187,45,55,90,1
5562545,13188,58,42,22,
5563198,13188,68,32,45,1
5564518,13188,71,29,66,
5565035,13188,73,27,90,3
5562553,13189,61,39,24,
5563124,13189,61,39,44,
5564468,13189,57,43,68,
5564965,13189,55,45,90,1
5567038,13190,48,52,23,
5567120,13190,46,54,44,
5567266,13190,42,58,62,
5567367,13190,51,49,88,
5568305,13191,44,56,23,
5568447,13191,45,55,45,
5568661,13191,40,60,68,
5568933,13191,41,59,90,
5562547,13192,42,58,22,
5563128,13192,41,59,44,
5564364,13192,35,65,62,
5564987,13192,39,61,90,
5556897,13193,38,62,25,
5557150,13193,38,62,45,1
5557931,13193,47,53,73,
5558275,13193,44,56,89,
5584252,13194,68,32,23,
5584370,13194,63,37,44,
5584558,13194,64,36,66,
5584707,13194,61,39,90,
5580958,13195,54,46,23,
5581082,13195,48,52,45,
5581287,13195,44,56,68,
5581411,13195,47,53,90,
5586448,13196,61,39,23,
5587121,13196,51,49,45,
5588474,13196,56,44,67,
5588841,13196,56,44,90,
5592487,13197,46,54,20,
5592591,13197,44,56,45,
5592728,13197,41,59,65,
5592842,13197,41,59,90,
5586473,13198,39,61,26,
5587110,13198,47,53,45,1
5588469,13198,50,50,68,
5588849,13198,53,47,90,2
5581938,13199,43,57,25,
5582384,13199,42,58,45,
5582983,13199,40,60,65,
5583639,13199,43,57,90,
5592500,13200,30,70,24,
5592599,13200,34,66,45,
5592779,13200,38,62,69,
5592864,13200,40,60,90,4
5586472,13201,70,30,23,
5587182,13201,69,31,45,
5588457,13201,68,32,64,
5588863,13201,60,40,90,
5586413,13202,43,57,22,
5586985,13202,38,62,44,
5588493,13202,34,66,67,
5588832,13202,36,64,89,
5586475,13203,68,32,23,
5587218,13203,73,27,45,
5588560,13203,66,34,67,
5588886,13203,64,36,90,
5614529,13204,60,40,23,
5614834,13204,53,47,45,
5615275,13204,53,47,69,
5615731,13204,54,46,90,
5614555,13205,50,50,23,
5614882,13205,50,50,45,1
5615256,13205,49,51,67,
5615763,13205,48,52,90,1
5616558,13206,68,32,21,
5616758,13206,63,37,43,
5616914,13206,56,44,68,
5617029,13206,53,47,89,
5616578,13207,45,55,22,
5616762,13207,42,58,43,
5616911,13207,45,55,67,
5617037,13207,44,56,90,
5608088,13208,74,26,23,
5608736,13208,78,22,45,1
5609485,13208,75,25,68,
5610146,13208,74,26,90,1
5616562,13209,36,64,22,
5616781,13209,40,60,45,3
5616907,13209,35,65,67,
5617072,13209,37,63,90,6
5608142,13210,42,58,25,
5608712,13210,39,61,45,
5609410,13210,40,60,65,
5610127,13210,47,53,90,
5608011,13211,40,60,21,
5608629,13211,40,60,41,
5609436,13211,35,65,66,
5610130,13211,35,65,90,
5606248,13212,77,23,23,
5606406,13212,74,26,45,
5606745,13212,71,29,67,
5606990,13212,69,31,90,
5614522,13213,46,54,22,
5614838,13213,53,47,45,
5615241,13213,48,52,65,
5615729,13213,48,52,89,
4801843,13214,63,37,23,
4802355,13214,52,48,44,
4803240,13214,54,46,69,
4803700,13214,56,44,87,
4802072,13215,36,64,22,
4802343,13215,38,62,45,1
4803098,13215,40,60,66,
4803781,13215,42,58,90,5
4805758,13216,25,75,22,
4806279,13216,31,69,43,
4806876,13216,34,66,68,
4807106,13216,33,67,88,
4799857,13217,38,62,22,
4800070,13217,42,58,45,
4800507,13217,46,54,67,
4800810,13217,45,55,90,1
4801839,13218,56,44,24,
4802319,13218,46,54,45,1
4803134,13218,45,55,67,
4803705,13218,50,50,90,
4796879,13219,61,39,23,
4797250,13219,61,39,44,
4797770,13219,58,42,69,
4797909,13219,55,45,90,1
4807724,13220,68,32,25,
4807838,13220,63,37,45,
4808067,13220,61,39,66,
4808205,13220,64,36,90,
4801923,13221,49,51,28,
4802351,13221,57,43,45,1
4803036,13221,66,34,64,
4803654,13221,66,34,90,
4801887,13222,77,23,25,
4802357,13222,55,45,45,1
4803120,13222,53,47,67,
4803713,13222,50,50,90,1
4794461,13223,50,50,24,
4794664,13223,46,54,44,
4795192,13223,43,57,71,
4795478,13223,42,58,90,1
4820541,13224,32,68,22,
4821520,13224,32,68,45,
4822643,13224,30,70,66,
4823248,13224,28,72,89,
4820634,13225,31,69,22,
4821646,13225,48,52,45,
4822722,13225,46,54,67,
4823345,13225,44,56,90,
4825560,13226,48,52,20,
4825622,13226,44,56,41,
4825713,13226,44,56,65,
4825838,13226,47,53,90,
4820708,13227,68,32,25,
4821663,13227,63,37,45,1
4822733,13227,71,29,66,
4823313,13227,63,37,89,
4820753,13228,61,39,24,
4821624,13228,60,40,44,
4822796,13228,64,36,68,
4823417,13228,62,38,90,1
4820594,13229,67,33,23,
4821588,13229,65,35,45,1
4822620,13229,65,35,67,
4823318,13229,70,30,90,3
4820751,13230,50,50,26,
4821621,13230,49,51,45,1
4822800,13230,54,46,71,
4823286,13230,57,43,90,
4820619,13231,49,51,22,
4821564,13231,48,52,43,
4822812,13231,50,50,70,
4823290,13231,51,49,88,
4821412,13232,39,61,34,
4821721,13232,38,62,45,3
4822600,13232,34,66,62,
4823354,13232,37,63,90,
4814743,13233,48,52,23,
4815111,13233,48,52,43,
4815589,13233,46,54,68,
4815736,13233,47,53,88,
4849882,13234,45,55,23,
4849991,13234,48,52,42,
4850210,13234,52,48,72,
4850298,13234,50,50,89,
4841940,13235,49,51,20,
4842249,13235,48,52,40,
4843016,13235,48,52,65,
4843547,13235,47,53,90,
4848959,13236,45,55,24,
4849135,13236,43,57,43,
4849458,13236,43,57,71,
4849640,13236,45,55,88,
4840335,13237,44,56,23,
4840481,13237,41,59,42,
4840947,13237,48,52,71,
4841085,13237,51,49,87,
4841984,13238,38,62,24,
4842312,13238,36,64,44,
4842991,13238,38,62,67,
4843426,13238,35,65,89,
4846603,13239,49,51,25,
4846726,13239,48,52,44,
4846903,13239,38,62,65,
4847041,13239,31,69,89,
4837554,13240,53,47,24,
4838022,13240,55,45,45,2
4838615,13240,59,41,70,
4838849,13240,54,46,90,3
4834716,13241,74,26,29,
4834996,13241,66,34,45,
4835650,13241,71,29,71,
4835970,13241,69,31,90,
4842033,13242,44,56,25,
4842351,13242,53,47,45,1
4843096,13242,54,46,70,
4843496,13242,55,45,90,
4841996,13243,55,45,24,
4842360,13243,58,42,45,1
4843113,13243,54,46,70,
4843573,13243,52,48,90,3
4868494,13244,57,43,23,
4868750,13244,39,61,43,
4869263,13244,44,56,67,
4869576,13244,40,60,89,
4871019,13245,54,46,23,
4871436,13245,51,49,44,
4871922,13245,52,48,68,
4872140,13245,52,48,89,
4873679,13246,62,38,24,
4873836,13246,57,43,45,
4874275,13246,58,42,69,
4874517,13246,54,46,90,
4881332,13247,62,38,21,
4881597,13247,64,36,42,
4882090,13247,66,34,72,
4882287,13247,65,35,87,
4879010,13248,61,39,23,
4879616,13248,65,35,45,1
4880290,13248,62,38,68,
4880674,13248,66,34,90,
4878932,13249,67,33,21,
4879428,13249,64,36,41,
4880352,13249,66,34,71,
4880673,13249,67,33,89,
4881375,13250,48,52,25,
4881642,13250,44,56,45,1
4882066,13250,42,58,70,
4882320,13250,40,60,90,
4875395,13251,47,53,23,
4875719,13251,42,58,45,
4876458,13251,38,62,63,
4877008,13251,39,61,90,
4875402,13252,43,57,24,
4875721,13252,36,64,45,
4876550,13252,39,61,67,
4877043,13252,33,67,90,
4875381,13253,41,59,23,
4875639,13253,33,67,42,
4876547,13253,32,68,68,
4876974,13253,32,68,88,
4920015,13254,58,42,22,
4920464,13254,58,42,42,
4921534,13254,60,40,70,
4922015,13254,57,43,87,
4918126,13255,52,48,26,
4918288,13255,56,44,45,
4918674,13255,54,46,66,
4918987,13255,55,45,89,
4920111,13256,37,63,27,
4920497,13256,41,59,44,
4921416,13256,42,58,68,
4922166,13256,39,61,90,6
4920124,13257,58,42,27,
4920585,13257,53,47,45,2
4921506,13257,49,51,68,
4922196,13257,45,55,90,5
4919994,13258,60,40,20,
4920463,13258,53,47,41,
4921436,13258,48,52,65,
4924927,13259,54,46,22,
4925058,13259,54,46,44,
4925299,13259,46,54,68,
4925431,13259,47,53,89,
4920115,13260,46,54,22,
4920665,13260,50,50,45,3
4921650,13260,50,50,67,
4922278,13260,47,53,90,5
4911664,13261,58,42,24,
4912136,13261,55,45,44,
4912788,13261,57,43,64,
4913311,13261,57,43,90,
4920087,13262,41,59,25,
4920523,13262,42,58,45,
4921405,13262,41,59,65,
4922091,13262,42,58,90,
4915025,13263,38,62,26,
4915370,13263,40,60,44,
4916104,13263,44,56,71,
4916395,13263,47,53,90,
4946611,13264,56,44,45,1
4946614,13264,52,48,23,
4947071,13264,48,52,71,
4947371,13264,41,59,90,1
4957623,13265,24,76,24,
4957725,13265,34,66,43,
4957966,13265,39,61,67,
4958088,13265,38,62,90,
4942711,13266,50,50,23,
4943011,13266,52,48,45,1
4943959,13266,49,51,69,
4944570,13266,48,52,90,3
4956004,13267,62,38,25,
4956447,13267,77,23,44,
4957024,13267,70,30,65,
4957335,13267,72,28,90,2
4952420,13268,70,30,25,
4952852,13268,67,33,45,1
4953624,13268,62,38,67,
4954113,13268,69,31,90,1
4955896,13269,53,47,23,
4956388,13269,52,48,43,
4957002,13269,54,46,68,
4957285,13269,54,46,90,1
4952471,13270,47,53,26,
4952938,13270,48,52,45,3
4953694,13270,52,48,69,
4954185,13270,55,45,90,4
4948545,13271,49,51,23,
4948858,13271,45,55,42,
4949290,13271,46,54,68,
4949462,13271,44,56,89,
4950483,13272,35,65,19,
4950716,13272,44,56,45,
4951124,13272,44,56,66,
4951436,13272,46,54,90,1
4952501,13273,58,42,29,
4952809,13273,56,44,44,
4953780,13273,57,43,66,
4954095,13273,52,48,90,1
580886,13414,63,37,17,
580952,13414,66,34,46,
823489,13612,60,40,22,
823749,13612,56,44,90,2
934490,13694,59,41,28,
934545,13694,50,50,45,
934605,13694,57,43,65,
934718,13694,55,45,90,
1037487,13801,40,60,18,
1037606,13801,49,51,45,1
1370363,13981,63,37,11,
1370946,13981,67,33,60,
1521643,14119,52,48,23,
1521829,14119,54,46,45,2
1522069,14119,55,45,69,
1522265,14119,55,45,90,4
1554488,14137,56,44,16,
1554693,14137,64,36,39,
1555164,14137,60,40,61,
