id,team,match_id,player1,elapsed,elapsed_plus,subtype
2038149,9789,8923,178818,8,,cross
2038191,9789,8923,178818,14,,cross
2038215,8721,8923,27339,16,,short
2038279,9789,8923,178818,28,,short
2038536,9789,8923,178818,45,1,cross
2038841,9789,8923,178818,48,,cross
2039022,8721,8923,27339,58,,short
2039026,8721,8923,27339,58,,short
2039145,9789,8923,178818,70,,cross
2039272,8721,8923,37317,82,,cross
2039348,8721,8923,27339,86,,cross
2039399,8721,8923,27339,89,,cross
2040466,9788,8924,38398,43,,cross
2040717,8177,8924,27155,53,,cross
2040922,8177,8924,25819,75,,cross
2041066,8177,8924,27155,90,1,cross
1613534,9790,8926,164385,20,,cross
1613560,9790,8926,164385,29,,cross
1613596,9823,8926,30924,33,,short
1613625,9790,8926,164385,36,,cross
1613641,9823,8926,30834,38,,short
1613647,9823,8926,30924,39,,cross
1613979,9823,8926,116772,78,,cross
1613999,9823,8926,121633,80,,short
1617039,9904,8928,115670,11,,short
1617087,8177,8928,36130,16,,cross
1617162,8177,8928,36130,30,,cross
1617230,9904,8928,115670,39,,cross
1617433,9904,8928,39834,48,,short
1617447,8177,8928,36130,50,,cross
1617482,8177,8928,36130,54,,cross
1617578,8177,8928,,64,,cross
1617672,8177,8928,25819,82,,cross
1615924,10189,8929,,3,,short
1616049,9905,8929,107281,15,,cross
1616058,9905,8929,107281,16,,short
1616161,9905,8929,107281,27,,cross
1616666,10189,8929,26437,64,,cross
1616690,9905,8929,,67,,cross
1616720,10189,8929,26437,73,,cross
1616745,9905,8929,42873,76,,cross
1616795,10189,8929,26437,81,,cross
1616859,9905,8929,42873,89,,cross
1614509,8350,8931,34971,9,,cross
1614591,8350,8931,34971,24,,cross
1614606,8350,8931,34971,27,,cross
1614661,8722,8931,108401,36,,cross
1614664,8722,8931,108401,37,,cross
1614689,8350,8931,34971,40,,cross
1614695,8350,8931,34971,40,,cross
1614720,8722,8931,108401,42,,short
1614756,8722,8931,108401,45,1,short
1615020,8722,8931,108401,71,,cross
1615086,8722,8931,178804,82,,cross
1615101,8722,8931,37249,83,,cross
1612676,9788,8932,129944,10,,cross
1612688,9788,8932,145551,11,,short
1612690,9788,8932,145551,11,,cross
1612740,8721,8932,27774,18,,cross
1612812,9788,8932,129944,29,,cross
1612846,9788,8932,129944,39,,cross
1612862,8721,8932,37317,42,,cross
1612871,9788,8932,38398,45,,cross
1612911,9788,8932,129944,51,,short
1612919,8721,8932,37317,52,,cross
1612928,9788,8932,129944,53,,cross
1612968,8721,8932,37317,64,,cross
1613037,8721,8932,37317,80,,short
1613053,8721,8932,37317,84,,cross
2053421,9823,8934,30834,3,,cross
2053622,9823,8934,95078,33,,cross
2053630,9789,8934,178818,33,,cross
2053665,9789,8934,178818,37,,cross
2053739,9823,8934,30834,43,,cross
2054344,9823,8934,,66,,cross
2054500,9789,8934,212892,77,,short
2050720,8697,8936,71353,8,,cross
2050727,9788,8936,129944,10,,cross
2050795,9788,8936,129944,24,,cross
2050802,9788,8936,38398,25,,cross
2050806,9788,8936,38398,25,,cross
2051021,8697,8936,184645,46,,cross
2051102,8697,8936,42860,55,,cross
2051411,9788,8936,38398,82,,cross
2060194,9823,8944,30834,5,,cross
2060208,,8944,,8,,
2060213,9823,8944,121633,8,,cross
2060224,9823,8944,30834,10,,cross
2060249,9905,8944,42873,14,,cross
2060287,9823,8944,30834,21,,short
2060303,9905,8944,42873,25,,cross
2060321,9905,8944,42873,33,,cross
2060329,9823,8944,30834,35,,short
2060346,9823,8944,121633,42,,short
2060351,9823,8944,121633,43,,cross
2060378,9823,8944,30924,47,,short
2060397,9823,8944,30834,54,,cross
2060443,9823,8944,30834,69,,short
2060448,9823,8944,30834,69,,cross
2060451,9823,8944,30924,70,,cross
2060543,9823,8944,30834,89,,cross
2060572,9905,8944,27420,90,2,cross
2058994,10189,8945,26437,4,,cross
2059019,10189,8945,43061,8,,cross
2059043,9789,8945,178818,17,,cross
2059052,10189,8945,26437,20,,cross
2059056,10189,8945,43061,20,,cross
2059070,10189,8945,43061,23,,cross
2059073,10189,8945,43061,23,,cross
2059079,9789,8945,178818,25,,cross
2059109,10189,8945,26437,29,,cross
2059127,10189,8945,26437,31,,cross
2059206,10189,8945,26437,40,,cross
2059270,10189,8945,26437,45,,cross
2059463,10189,8945,26437,50,,cross
2059478,10189,8945,26437,51,,cross
2059535,9789,8945,178818,57,,cross
2059558,9789,8945,94685,63,,cross
2059637,9789,8945,178818,76,,cross
2059818,10189,8945,43061,90,,cross
2062898,8226,8947,36011,9,,cross
2063144,8358,8947,188498,38,,short
2063166,8226,8947,119525,41,,cross
2063518,8358,8947,,60,,cross
2063588,8358,8947,,72,,short
2063604,8358,8947,,75,,short
2063659,8226,8947,36011,82,,cross
2063765,8226,8947,36011,90,3,cross
2058066,10269,8949,36132,3,,cross
2058109,10269,8949,,15,,short
2058111,8697,8949,184645,16,,short
2058161,10269,8949,36132,30,,cross
2058211,10269,8949,36132,45,1,cross
2058243,10269,8949,36132,53,,cross
2058263,10269,8949,36132,61,,short
2058281,10269,8949,36132,70,,cross
2058332,8697,8949,42860,85,,cross
2062075,9788,8951,38398,6,,cross
2062078,9788,8951,38398,6,,cross
2062162,9788,8951,,23,,cross
2062235,8722,8951,178804,36,,cross
2062437,8722,8951,178804,47,,cross
2062546,9788,8951,129944,70,,cross
2062548,9788,8951,129944,71,,short
2062551,9788,8951,38398,71,,cross
2062587,9788,8951,38398,76,,cross
2062594,9788,8951,38398,77,,cross
2074838,9789,8952,178818,10,,cross
2074843,9789,8952,178818,11,,short
2075075,9789,8952,178818,37,,cross
2075466,9789,8952,94685,57,,cross
2075585,9789,8952,178818,67,,cross
2075601,9788,8952,129944,69,,cross
2075684,9789,8952,212892,80,,cross
2075694,9788,8952,129944,81,,cross
2072737,9823,8953,30477,11,,cross
2072891,8697,8953,42860,30,,cross
2073058,8697,8953,27316,40,,cross
2073129,9823,8953,30477,45,1,cross
2073433,8697,8953,42860,51,,cross
2073532,8697,8953,278866,58,,cross
2080111,8358,8954,16678,31,,cross
2080543,9904,8954,30250,50,,short
2080570,8358,8954,,52,,short
2080598,8358,8954,,54,,short
2080642,9904,8954,94916,56,,cross
2080752,9904,8954,94916,64,,cross
2080804,,8954,,74,,
2080806,9904,8954,30250,75,,cross
2080840,8358,8954,,80,,cross
2080870,9904,8954,30250,83,,cross
2070524,9905,8955,42873,12,,short
2070571,8721,8955,27339,28,,cross
2070586,8721,8955,37317,35,,cross
2070615,8721,8955,27339,42,,cross
2070677,8721,8955,,65,,short
2070701,9905,8955,35990,72,,cross
2070712,8721,8955,27339,77,,short
2070721,8721,8955,27339,79,,short
2070732,9905,8955,35990,83,,cross
2078451,8406,8959,27524,3,,cross
2078485,8406,8959,36057,6,,cross
2078567,8406,8959,36057,16,,cross
2078779,8406,8959,36057,40,,cross
2079372,8406,8959,27524,75,,cross
2079499,10189,8959,,85,,cross
2095030,10269,8962,,4,,
2095142,9823,8962,30477,21,,cross
2095354,10269,8962,36132,38,,cross
2095401,9823,8962,30477,41,,cross
2095452,9823,8962,30477,43,,cross
2095911,9823,8962,30477,53,,cross
2095930,10269,8962,36132,54,,cross
2096012,9823,8962,30477,58,,cross
2096228,9823,8962,116772,77,,cross
2096236,9823,8962,116772,77,,cross
2096372,10269,8962,36132,84,,cross
2096435,10269,8962,58351,87,,cross
2116954,9789,8970,178818,14,,cross
2117291,9789,8970,94685,42,,cross
2117638,8358,8970,240837,67,,short
2117729,9789,8970,178818,74,,cross
2116796,10189,8971,26437,5,,short
2116802,10189,8971,243164,5,,cross
2116943,8697,8971,42860,17,,cross
2117025,8697,8971,27316,23,,cross
2117175,10189,8971,180126,35,,cross
2117310,8697,8971,27316,45,2,cross
2117316,8697,8971,184645,45,2,cross
2117446,10189,8971,26437,50,,cross
2117482,10189,8971,26437,54,,cross
2117506,10189,8971,243164,56,,short
2117509,10189,8971,243164,56,,short
2117539,10189,8971,37411,59,,cross
2117559,8697,8971,27316,61,,cross
2117619,8697,8971,27316,67,,cross
2117655,8697,8971,27316,70,,cross
2117711,8697,8971,27316,74,,cross
2117742,8697,8971,27316,76,,cross
2117789,10189,8971,243164,81,,cross
2117820,8697,8971,27316,82,,cross
2117892,8697,8971,110148,88,,cross
2116981,9823,8976,30924,19,,cross
2117436,8722,8976,,48,,cross
2117536,9823,8976,30834,58,,short
2117572,9823,8976,30834,61,,short
2117653,9823,8976,30924,68,,short
2117736,9823,8976,30834,74,,short
1623065,8178,8979,43210,7,,cross
1623218,8178,8979,43210,23,,short
1623230,8178,8979,43210,24,,cross
1623261,9789,8979,177714,29,,short
1623410,8178,8979,,48,,short
1623418,8178,8979,34681,48,,cross
1623544,9789,8979,177714,67,,short
1623616,9789,8979,,76,,cross
1625994,9788,8980,38398,9,,cross
1626012,10189,8980,26437,10,,cross
1626094,10189,8980,26437,19,,cross
1626183,10189,8980,26437,37,,cross
1626215,9788,8980,129944,41,,cross
1626356,10189,8980,26437,48,,cross
1626359,10189,8980,26437,48,,short
1626400,9788,8980,38398,56,,cross
1626407,10189,8980,26437,57,,cross
1626441,10189,8980,26437,62,,cross
1626474,9788,8980,129944,71,,cross
1626476,9788,8980,129944,71,,cross
1626481,9788,8980,129944,74,,cross
1626532,10189,8980,26437,87,,cross
1624902,9904,8982,115670,5,,cross
1624927,9904,8982,115670,7,,cross
1624951,9905,8982,27420,9,,cross
1625042,9905,8982,107281,19,,cross
1625088,9905,8982,107281,24,,cross
1625112,9905,8982,,20,,cross
1625181,9904,8982,115670,36,,cross
1625195,9905,8982,107281,37,,cross
1625487,9905,8982,107281,53,,cross
1625520,9904,8982,,56,,cross
1625548,9904,8982,115670,59,,cross
1625572,9904,8982,,61,,short
1625592,9904,8982,115670,64,,cross
1625599,9905,8982,107281,68,,cross
1625600,9905,8982,107281,68,,cross
1625624,9905,8982,107281,76,,cross
1625663,9904,8982,,81,,cross
1622013,9823,8985,94886,4,,cross
1622186,9823,8985,30924,45,,cross
1622492,8350,8985,34971,76,,cross
1621074,8177,8987,25819,12,,cross
1621292,10269,8987,36132,44,,cross
1621369,8177,8987,36130,54,,cross
1621392,10269,8987,36132,59,,cross
1621444,8177,8987,36130,66,,cross
1621464,8177,8987,36130,69,,cross
1621546,10269,8987,27324,83,,cross
1635692,9789,8988,,14,,short
1635753,9789,8988,,29,,cross
1636695,8177,8988,36130,81,,cross
1636775,9789,8988,,85,,short
1636825,9789,8988,,87,,cross
1637837,8697,8990,71353,8,,cross
1637853,8697,8990,71353,10,,cross
1638016,8697,8990,71353,29,,cross
1638028,9790,8990,33338,30,,cross
1638099,8697,8990,71353,38,,cross
1638126,9790,8990,33338,41,,cross
1638187,8697,8990,71353,45,1,cross
1638347,8697,8990,27316,48,,cross
1638354,8697,8990,71353,48,,cross
1638423,8697,8990,71353,54,,cross
1638509,9790,8990,33338,60,,cross
1638517,8697,8990,,61,,cross
1638521,8697,8990,27316,61,,cross
1638558,9790,8990,,69,,short
1638589,9790,8990,40108,74,,cross
1638625,8697,8990,27316,78,,cross
1638717,9790,8990,164385,89,,cross
1641767,10189,8994,,3,,cross
1641917,8721,8994,37317,21,,cross
1641955,8721,8994,,30,,cross
1641979,8721,8994,,36,,cross
1642008,8721,8994,,39,,cross
1642025,10189,8994,243164,40,,cross
1642035,8721,8994,27472,42,,cross
1642225,8721,8994,27472,54,,cross
1642300,8721,8994,27472,64,,cross
1642322,8721,8994,,66,,cross
1642349,10189,8994,36784,73,,cross
1642396,8721,8994,27774,78,,cross
1635055,8178,8996,,14,,cross
1635130,8406,8996,,22,,cross
1635326,8406,8996,,55,,cross
1635328,8406,8996,,55,,cross
1654152,8178,8997,37373,35,,cross
1654158,8178,8997,37373,35,,cross
1654188,8178,8997,97734,37,,cross
1654847,8178,8997,97734,70,,cross
1654893,8178,8997,97734,76,,cross
1661149,9823,8998,94886,8,,cross
1661278,9823,8998,30924,16,,cross
1661287,9823,8998,94886,17,,cross
1661411,10189,8998,26437,32,,cross
1661490,10189,8998,43061,41,,cross
1661509,9823,8998,95078,42,,cross
1661532,9823,8998,30924,43,,cross
1659131,9789,9000,,7,,cross
1659359,9789,9000,34413,22,,cross
1659389,9789,9000,34413,25,,cross
1659512,9904,9000,94916,34,,cross
1660318,9904,9000,30250,54,,cross
1660453,9904,9000,,62,,short
1660501,9904,9000,,67,,cross
1660518,9904,9000,30250,70,,short
1660599,9904,9000,,76,,cross
1660801,9904,9000,30250,87,,cross
1653398,8358,9002,,12,,cross
1653462,10269,9002,,32,,
1653473,8358,9002,,37,,
1653532,8358,9002,,52,,
1653539,10269,9002,,53,,
1653575,10269,9002,,63,,
1653597,8358,9002,,69,,
1653621,8358,9002,,76,,
1653632,8358,9002,,78,,
1653662,10269,9002,,88,,
1656061,8350,9003,34971,7,,cross
1656067,8350,9003,34971,7,,cross
1656094,9905,9003,107281,10,,cross
1656189,9905,9003,,22,,cross
1656193,8350,9003,34971,23,,cross
1656195,8350,9003,34971,23,,cross
1656230,9905,9003,107281,31,,cross
1656737,8350,9003,34971,54,,cross
1656901,8350,9003,34971,76,,cross
1672932,9823,9006,94886,35,,cross
1673009,9823,9006,95078,40,,short
1673016,9823,9006,95078,40,,short
1673470,8178,9006,27427,67,,cross
1673496,9823,9006,,72,,cross
1677771,8697,9008,141396,21,,cross
1677830,8177,9008,36130,30,,cross
1677889,8177,9008,36130,37,,cross
1678141,8697,9008,,51,,
1678178,8697,9008,141396,55,,cross
1678274,8697,9008,27316,66,,cross
1678304,8697,9008,,71,,
1678312,8697,9008,27316,73,,cross
1678367,8177,9008,,79,,
1678447,8697,9008,,88,,
1678492,8697,9008,71353,90,3,cross
1669775,9790,9010,164385,2,,cross
1669820,9790,9010,164385,7,,cross
1669975,9790,9010,164385,39,,cross
1669985,9790,9010,164385,42,,cross
1670030,9790,9010,164385,51,,cross
1670047,10269,9010,25772,55,,cross
1670063,10269,9010,25772,58,,cross
1670103,9790,9010,164385,67,,cross
1670148,10269,9010,24791,79,,cross
1670201,9790,9010,164385,89,,cross
1676110,8226,9011,,7,,
1676228,8722,9011,,25,,
1676276,8722,9011,,27,,
1676323,8226,9011,,30,,
1676852,8722,9011,32118,48,,cross
1676960,8226,9011,,54,,
1676986,8226,9011,119525,57,,cross
1676988,8226,9011,,57,,
1677102,8722,9011,32118,71,,cross
1677267,8226,9011,157729,82,,cross
1694906,9790,9017,164385,12,,cross
1695002,10189,9017,26437,18,,cross
1695023,10189,9017,26437,19,,cross
1695115,9790,9017,164385,29,,cross
1695117,9790,9017,164385,30,,cross
1695161,9790,9017,164385,34,,cross
1695839,10189,9017,37411,62,,cross
1695894,9790,9017,,71,,cross
1695901,10189,9017,243164,72,,cross
1696124,10189,9017,243164,90,2,short
1693162,9904,9018,94916,11,,cross
1693249,9904,9018,30250,19,,cross
1694215,8697,9018,71353,62,,cross
1694561,9904,9018,115670,90,,short
1687895,10269,9021,36132,9,,cross
1687943,8350,9021,34971,22,,cross
1687945,8350,9021,34971,22,,cross
1688009,10269,9021,36132,42,,cross
1688025,10269,9021,36132,47,,cross
1688027,10269,9021,36132,47,,cross
1688046,8350,9021,34971,54,,cross
1688058,8350,9021,34971,59,,cross
1688061,8350,9021,34971,59,,cross
1688068,8350,9021,34971,61,,cross
1688070,8350,9021,34971,62,,cross
1688110,8350,9021,,74,,short
1688140,8350,9021,34971,83,,cross
1688780,8226,9022,242709,7,,cross
1688796,8226,9022,242709,12,,cross
1688826,8226,9022,242709,23,,cross
1689001,8226,9022,119525,38,,cross
1689425,8226,9022,242709,52,,cross
1689448,8226,9022,242709,53,,cross
1689633,9823,9022,30834,70,,cross
1689648,9823,9022,30834,72,,cross
1690861,8177,9023,36130,1,,short
1690873,8177,9023,36130,2,,cross
1691122,8722,9023,108401,24,,cross
1691276,8722,9023,32118,42,,cross
1691627,8722,9023,178804,57,,cross
1691705,8177,9023,36130,64,,cross
1691713,8722,9023,,67,,cross
1691777,8722,9023,,87,,cross
1708995,9823,9024,94886,35,,cross
1709554,9823,9024,,56,,short
1709603,8177,9024,27155,59,,cross
1709631,9823,9024,30924,60,,cross
1709909,8177,9024,25819,88,,cross
1710896,8350,9025,34971,5,,cross
1711092,8350,9025,27535,18,,cross
1711302,8350,9025,,41,,cross
1711387,8350,9025,34971,45,1,cross
1711668,10189,9025,37411,50,,cross
1711909,10189,9025,43061,75,,cross
1712022,10189,9025,26437,90,2,cross
1712037,8350,9025,36253,90,3,short
1707823,8697,9026,71353,6,,cross
1707846,8697,9026,71353,7,,cross
1707877,9789,9026,265363,12,,cross
1707936,8697,9026,27316,19,,cross
1708093,8697,9026,71353,45,,cross
1708140,8697,9026,71353,48,,cross
1708152,8697,9026,27316,52,,cross
1708154,8697,9026,27316,53,,cross
1708227,8697,9026,27316,70,,cross
1708230,8697,9026,71353,70,,cross
1708236,9789,9026,265363,71,,cross
1708258,8697,9026,27316,76,,cross
1708296,9789,9026,265363,86,,cross
1708313,8697,9026,27316,90,,cross
1713902,8358,9028,36771,2,,cross
1714005,8358,9028,36771,10,,cross
1714018,8358,9028,36771,11,,cross
1714055,9790,9028,,11,,cross
1714386,8358,9028,36771,43,,cross
1714660,8358,9028,36771,49,,short
1714764,9790,9028,164385,56,,cross
1714890,8358,9028,36771,66,,cross
1715252,9904,9030,94916,8,,cross
1715420,9904,9030,115670,33,,cross
1715427,9904,9030,,33,,cross
1715904,9904,9030,30250,66,,cross
1716024,8722,9030,32118,85,,cross
1716054,9904,9030,,89,,cross
3655363,8721,9645,169200,7,,cross
3655382,9823,9645,30834,14,,cross
3655400,9823,9645,30834,19,,cross
3655442,9823,9645,177714,31,,cross
3655467,9823,9645,30834,40,,cross
3655471,9823,9645,30834,42,,short
3655474,9823,9645,30834,43,,short
3655476,9823,9645,30834,43,,cross
3655576,8721,9645,115591,67,,cross
3655620,8721,9645,115591,78,,cross
3655643,9823,9645,30834,83,,short
3655680,8721,9645,115591,90,4,cross
3658869,9789,9646,129944,28,,cross
3658882,8178,9646,304733,30,,cross
3658892,9789,9646,129944,32,,short
3658902,8178,9646,304733,33,,cross
3659079,8178,9646,304733,54,,cross
3659086,8178,9646,304733,55,,cross
3659115,9789,9646,129944,60,,cross
3659358,9789,9646,331542,84,,cross
3659364,9789,9646,331542,85,,cross
3659401,9789,9646,331542,87,,short
3659408,9789,9646,331542,87,,cross
3659505,9789,9646,331542,90,4,short
3662346,9788,9647,58351,10,,cross
3662407,10269,9647,141145,26,,cross
3662437,9788,9647,58351,34,,cross
3662441,9788,9647,58351,35,,cross
3662630,9788,9647,25819,54,,cross
3662634,9788,9647,25819,54,,cross
3662685,9788,9647,25819,61,,cross
3662778,10269,9647,281012,81,,cross
3662796,10269,9647,281012,85,,cross
3656783,8226,9648,27420,15,,cross
3656811,8226,9648,119525,17,,cross
3656939,8226,9648,119525,32,,cross
3656963,8226,9648,119525,33,,
3657479,8226,9648,212893,51,,cross
3657666,8406,9648,36035,62,,short
3657711,8226,9648,242709,65,,cross
3657829,8406,9648,36035,74,,cross
3657974,8406,9648,140965,81,,cross
3658211,8226,9648,27866,90,1,cross
3656624,9904,9649,30250,1,,cross
3656686,10189,9649,71560,8,,cross
3657161,10189,9649,71560,44,,cross
3657516,10189,9649,71560,54,,cross
3657699,9904,9649,30250,65,,cross
3657976,10189,9649,43061,82,,cross
3656803,8177,9650,40605,20,,cross
3656810,8177,9650,40605,21,,cross
3656839,8177,9650,40605,23,,cross
3656867,8697,9650,42860,26,,cross
3656956,8177,9650,40605,33,,cross
3656970,8697,9650,177475,34,,cross
3657459,8697,9650,177475,51,,cross
3657572,8177,9650,40605,57,,cross
3657576,8177,9650,40605,57,,cross
3657741,8177,9650,40605,68,,cross
3657824,8697,9650,177475,75,,short
3657857,8177,9650,39379,77,,cross
3658063,8177,9650,39379,85,,cross
3658131,8697,9650,42860,87,,cross
3656649,8358,9651,240837,5,,short
3656774,8358,9651,240837,18,,cross
3656877,9810,9651,97762,27,,cross
3656986,8358,9651,240837,35,,short
3657624,8358,9651,240837,59,,short
3657750,9810,9651,28081,69,,cross
3657753,9810,9651,28081,69,,cross
3657759,9810,9651,28081,69,,cross
3657767,9810,9651,28081,70,,cross
3657946,9810,9651,28081,80,,cross
3658184,8358,9651,448806,89,,cross
3656704,9790,9652,30840,10,,cross
3656759,8722,9652,127945,17,,cross
3657146,9790,9652,30840,44,,cross
3657700,8722,9652,24138,65,,cross
3657855,8722,9652,24138,77,,cross
3657989,9790,9652,30840,83,,cross
3658094,9790,9652,30840,87,,cross
3658105,9790,9652,30840,87,,cross
3658160,9790,9652,30840,90,,cross
3661745,9905,9653,178538,16,,short
3661756,9905,9653,237542,17,,cross
3661843,8460,9653,26928,26,,short
3661847,8460,9653,36379,27,,cross
3662071,8460,9653,36379,60,,cross
3662102,8460,9653,36379,69,,cross
3662139,9905,9653,237542,78,,cross
3897510,9823,9654,30889,6,,cross_right
3897705,9823,9654,30834,24,,cross_right
3897721,9823,9654,30889,28,,cross_left
3897825,9823,9654,30834,40,,cross_left
3897881,9823,9654,30834,45,,cross_right
3898076,9823,9654,30834,52,,cross_right
3898092,9823,9654,30834,54,,cross_right
3898100,9823,9654,30889,55,,cross_left
3898157,9823,9654,177714,64,,cross_left
3898192,9789,9654,144993,71,,cross_right
3898522,9789,9654,129944,90,2,cross_left
3891400,8406,9655,66940,9,,cross_right
3891410,8406,9655,66940,10,,cross_right
3891576,10189,9655,33338,32,,cross_left
3891829,10189,9655,33338,62,,cross_left
3891916,10189,9655,178804,75,,cross_right
3892022,10189,9655,33338,87,,cross_left
3902533,9788,9656,58346,3,,cross_left
3902583,8226,9656,34267,5,,cross_left
3903012,9788,9656,58346,32,,short_left
3903507,9788,9656,58346,47,,cross_left
3903526,9788,9656,58346,48,,short_right
3903667,9788,9656,58346,57,,cross_right
3903783,8226,9656,119525,66,,cross_right
3903824,9788,9656,58346,73,,short_right
3904142,8226,9656,117432,90,1,cross_left
3893779,9905,9657,237542,6,,cross_left
3893974,9905,9657,237542,17,,cross_left
3894036,9905,9657,237542,22,,cross_left
3894063,9905,9657,237542,25,,cross_right
3894433,9905,9657,237542,42,,cross_right
3895152,9905,9657,237542,54,,cross_right
3895322,8697,9657,42860,60,,cross_left
3895799,9905,9657,237542,82,,cross_left
3895816,9905,9657,237542,83,,cross_left
3893728,9904,9658,115847,2,,cross_right
3893798,9904,9658,115847,6,,cross_right
3893893,9904,9658,115847,11,,cross_right
3893919,9904,9658,115847,13,,short_left
3894049,9810,9658,355357,22,,cross_right
3894118,9810,9658,212814,28,,cross_left
3894254,9810,9658,212814,35,,cross_left
3894403,9904,9658,115847,40,,short_right
3894422,9904,9658,115847,41,,cross_right
3894577,9904,9658,115847,45,1,cross_left
3895239,9904,9658,115847,57,,cross_right
3895284,9904,9658,115847,58,,cross_right
3895468,9904,9658,115847,66,,short_right
3895538,9810,9658,38647,70,,cross_right
3893748,8721,9659,169200,5,,cross_right
3894114,8721,9659,37317,29,,cross_left
3894119,8721,9659,37317,29,,cross_left
3894126,8721,9659,37317,30,,cross_left
3894190,8721,9659,169200,33,,cross_right
3895085,10269,9659,298923,50,,cross_right
3895293,10269,9659,298923,58,,cross_left
3895442,8721,9659,169200,64,,cross_right
3895501,10269,9659,298923,67,,cross_left
3896001,10269,9659,298923,87,,cross_left
3895305,8178,9660,208230,53,,cross_right
3895374,8178,9660,304733,57,,cross_left
3896156,9790,9660,30987,90,,cross_left
3896292,8178,9660,304733,90,5,short_left
3904396,8358,9661,132844,6,,short_left
3904463,8722,9661,22824,11,,cross_right
3904710,8722,9661,36086,36,,cross_left
3904764,8722,9661,22824,38,,cross_right
3905441,8722,9661,22824,59,,cross_right
3905620,8358,9661,240837,68,,cross_right
3905681,8722,9661,22824,74,,cross_right
3904349,8460,9662,94883,3,,cross_left
3904619,8177,9662,39379,26,,cross_left
3904892,8460,9662,26928,45,1,cross_right
3904897,8460,9662,26928,45,1,cross_right
3905254,8460,9662,26928,50,,cross_right
3905647,8460,9662,26928,70,,cross_right
3905756,8460,9662,26928,82,,cross_right
3933601,9789,9663,129944,6,,cross_left
3933862,9789,9663,144993,32,,cross_right
3933959,9789,9663,73167,37,,cross_right
3934043,9789,9663,144993,41,,cross_right
3934130,9789,9663,129944,45,1,cross_left
3934514,9789,9663,129944,48,,cross_left
3934526,9789,9663,129944,48,,cross_left
3922378,8178,9664,304733,27,,cross_right
3922409,8178,9664,304733,29,,cross_right
3922420,8178,9664,304733,29,,cross_left
3922518,8178,9664,304733,34,,cross_right
3922529,8178,9664,304733,35,,cross_right
3922558,8178,9664,304733,36,,cross_right
3922717,8178,9664,304733,43,,cross_right
3922739,8178,9664,304733,44,,cross_right
3923392,8178,9664,304733,59,,cross_right
3923426,8178,9664,304733,61,,cross_right
3923813,8178,9664,304733,81,,cross_left
3923843,8178,9664,304733,82,,cross_right
3923918,8178,9664,304733,84,,cross_right
3931981,9790,9665,30840,25,,cross_right
3932005,8721,9665,27316,27,,cross_left
3932958,8721,9665,169200,61,,cross_right
3922114,8460,9666,94883,5,,short_left
3922336,8460,9666,36379,23,,cross_left
3922401,8460,9666,26928,28,,cross_left
3923101,8406,9666,66940,47,,cross_left
3923430,8460,9666,26928,60,,cross_left
3923676,8406,9666,35997,75,,cross_right
3923695,8406,9666,36035,76,,cross_left
3923809,8460,9666,36379,79,,cross_right
3923968,8460,9666,36379,84,,cross_left
3922152,8722,9667,36395,8,,cross_right
3922172,8226,9667,303914,9,,cross_right
3922310,8722,9667,22824,22,,cross_right
3922434,8226,9667,34267,30,,short_right
3922474,8226,9667,34267,32,,cross_right
3922580,8226,9667,27420,37,,cross_left
3922775,8722,9667,307210,45,,cross_right
3923612,8722,9667,36086,74,,short_left
3923786,8226,9667,39841,80,,cross_right
3923971,8226,9667,119525,85,,cross_left
3924030,8226,9667,119525,87,,short_right
3920125,9904,9668,115847,1,,cross_left
3920156,9904,9668,115847,9,,cross_left
3920165,8177,9668,39379,11,,cross_right
3920208,9904,9668,260470,20,,short_left
3920320,9904,9668,115847,36,,cross_right
3920370,9904,9668,115847,44,,cross_right
3920596,9904,9668,115847,71,,cross_right
3920610,8177,9668,40605,73,,short_left
3920624,9904,9668,115847,75,,cross_right
3920656,8177,9668,39379,77,,short_right
3920676,8177,9668,40605,80,,cross_right
3925284,8697,9669,42860,7,,cross_left
3925434,10269,9669,298923,18,,cross_left
3925538,8697,9669,42860,30,,cross_left
3925674,10269,9669,298923,39,,cross_left
3926011,10269,9669,298923,48,,cross_right
3926158,8697,9669,42860,57,,cross_right
3926247,10269,9669,281012,63,,cross_left
3926427,8697,9669,42860,77,,cross_right
3922151,9810,9670,355357,8,,cross_right
3922184,9810,9670,155534,10,,cross_left
3922541,9823,9670,177714,35,,cross_left
3922554,9823,9670,30924,35,,cross_right
3922678,9810,9670,155534,40,,cross_left
3922769,9810,9670,355357,44,,cross_right
3923306,9823,9670,30924,56,,cross_left
3923592,9823,9670,30924,72,,short_left
3923597,9823,9670,30924,73,,cross_left
3923613,9823,9670,30834,73,,short_right
3923628,9823,9670,30834,74,,cross_right
3924004,9823,9670,30834,86,,short_right
3922086,10189,9671,71560,3,,cross_right
3922126,8358,9671,240837,6,,short_left
3923791,8358,9671,240837,80,,cross_right
3923854,8358,9671,240837,82,,short_left
3949771,9823,9672,177714,2,,cross_right
3949869,8226,9672,242709,10,,cross_left
3949950,9823,9672,30834,17,,cross_right
3950291,9823,9672,30924,36,,cross_left
3950365,9823,9672,30834,39,,cross_right
3950861,8226,9672,34267,46,,cross_left
3951113,9823,9672,30834,55,,short_right
3951143,9823,9672,30924,56,,cross_left
3951194,9823,9672,30834,57,,short_left
3951218,9823,9672,30924,58,,cross_left
3951353,8226,9672,119525,67,,cross_left
